dataset,model,run,split,seed,best_epoch,best_val_acc,best_val_loss,test_acc_at_best_val,reliability_components,normalize_features,rw_steps,rw_samples,qk_strength_init,fixed_qk_strength,elapsed_sec,training_profile,optimizer,effective_hidden_dim,effective_dropout,effective_lr,effective_weight_decay,effective_epochs,effective_patience,selection_metric,early_stopping_rule,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity,gate_mean,gate_std,gate_min,gate_max,local_branch_norm_mean,global_branch_norm_mean,mixed_branch_norm_mean,local_global_cosine_mean,local_branch_norm_mean_layer1,global_branch_norm_mean_layer1,mixed_branch_norm_mean_layer1,local_global_cosine_mean_layer1,gate_mean_layer1,gate_std_layer1,gate_min_layer1,gate_max_layer1,local_branch_norm_mean_layer2,global_branch_norm_mean_layer2,mixed_branch_norm_mean_layer2,local_global_cosine_mean_layer2,gate_mean_layer2,gate_std_layer2,gate_min_layer2,gate_max_layer2
Cora,reliability_gt,0:0,0,0,63,0.7020000219345093,1.440493106842041,0.6970000267028809,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.8898138999938965,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006811316357925534,0.006690375506877899,0.006932257208973169,0.0002706072118598968,0.00027187849627807736,0.00033258486655540764,0.0003907370555680245,0.001985788345336914,0.002222687005996704,-0.08203519820476256,0.1748854536319243,-0.18735148302957566,0.12557227012057465,-0.1529435100236368,0.21917385659520383,0.6527059078216553,0.10714136064052582,0.3909800946712494,0.8976745009422302,2.8997411727905273,1.1607282161712646,1.9213768243789673,-0.5084806680679321,0.3285139501094818,0.5836644172668457,0.06724807620048523,-0.9557502865791321,0.6476653218269348,0.052713543176651,0.5059072971343994,0.7978739142417908,5.470968246459961,1.737791895866394,3.775505542755127,-0.061210997402668,0.6577465534210205,0.16156917810440063,0.27605289220809937,0.9974750876426697
Cora,reliability_gt,0:1,0,1,31,0.7080000042915344,1.1662498712539673,0.6910000443458557,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.7933406829833984,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006728814914822578,0.006690347567200661,0.006767282262444496,0.00012506784696597606,0.00017091381596401334,0.00016904957010410726,0.00023059702652972192,0.0016518831253051758,0.0015810728073120117,-0.22885123330812346,0.021176133264034516,-0.1725627031663683,0.01861526390932492,-0.09127317417950451,0.046541573054667044,0.642754077911377,0.1207345575094223,0.3933600187301636,0.8688917756080627,2.742311716079712,1.0175549983978271,1.875672459602356,-0.4558103680610657,0.3890058100223541,0.6194924116134644,0.08529050648212433,-0.9479067921638489,0.6054127216339111,0.0510680191218853,0.48877131938934326,0.7387954592704773,5.095617771148682,1.4156174659729004,3.6660544872283936,0.036286063492298126,0.680095374584198,0.190401092171669,0.2979487180709839,0.9989880919456482
Cora,reliability_gt,0:2,0,2,131,0.6920000314712524,1.6343841552734375,0.6960000395774841,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,3.1957311630249023,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.007326738443225622,0.006691417656838894,0.00796205922961235,0.0004070659342687577,0.0003706386487465352,0.00044626169255934656,0.00048508704639971256,0.0021358728408813477,0.0022144615650177,-0.1413834206171378,0.04887121707298784,-0.11923856166603192,-0.18611759106987238,-0.0655241312970807,0.0653470883738889,0.6202300786972046,0.1376177966594696,0.2424742579460144,0.9178519248962402,2.93652081489563,0.9632158279418945,1.6382224559783936,-0.4535960555076599,0.25537899136543274,0.5777251720428467,0.06079132854938507,-0.9424597024917603,0.701260507106781,0.05078348144888878,0.4018259644508362,0.845725953578949,5.61766242980957,1.3487064838409424,3.215653657913208,0.03526756912469864,0.5391995906829834,0.22445212304592133,0.08312256634235382,0.9899778366088867
Cora,reliability_gt,0:3,0,3,63,0.7000000476837158,1.5258984565734863,0.6970000267028809,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.252673864364624,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006866997806355357,0.006700996309518814,0.0070329993031919,0.00020236284763086587,0.00026187836192548275,0.00027263411902822554,0.00034522422356531024,0.0019103288650512695,0.002003014087677002,-0.014948336683356864,-0.08679330844651967,0.09529225827661493,-0.24957038440597093,0.14352166934663882,-0.12410714264937457,0.6983481645584106,0.1163170263171196,0.2752002477645874,0.8969561457633972,2.756075143814087,0.7726337313652039,1.9543322324752808,-0.5039200186729431,0.3186647295951843,0.6143604516983032,0.05915406346321106,-0.9635568261146545,0.6677941679954529,0.046752650290727615,0.33385470509529114,0.7958440184593201,5.193485736846924,0.9309070110321045,3.849510431289673,-0.04428325220942497,0.7289022207260132,0.18588140606880188,0.21654579043388367,0.9980682730674744
Cora,reliability_gt,0:4,0,4,57,0.7160000205039978,1.322963833808899,0.7010000348091125,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.130342483520508,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006862191250547767,0.006693491246551275,0.007030891254544258,0.00019587529823184013,0.00027165591018274426,0.0002466041478328407,0.0003528767847456038,0.001915663480758667,0.0018513500690460205,-0.20695374377157674,0.18105758087119955,-0.10582290732653674,0.08561168009866438,-0.09643958202299119,0.2132124311187557,0.6635184288024902,0.12042151391506195,0.3698619604110718,0.9398778676986694,2.8198235034942627,0.9624601006507874,1.8112084865570068,-0.48722365498542786,0.32515719532966614,0.6160160303115845,0.06770637631416321,-0.9556894302368164,0.676889181137085,0.0571000762283802,0.4209248125553131,0.8801103234291077,5.314489841461182,1.3089041709899902,3.554710626602173,-0.01875786855816841,0.6501476168632507,0.183742955327034,0.31879913806915283,0.9996453523635864
Cora,reliability_gt,0:5,0,5,82,0.706000030040741,1.5247082710266113,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.4933316707611084,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.0070073038805276155,0.006690803449600935,0.007323804311454296,0.0003162823850288987,0.0003767395974136889,0.00040980661287903786,0.000454919645562768,0.0021055936813354492,0.002300858497619629,-0.08787779170826585,0.005221313716462016,-0.012611999231513188,0.013343594216833503,0.04690203013221471,-0.004599332861685596,0.6439533233642578,0.1447429358959198,0.1906730681657791,0.8726626038551331,3.020024538040161,0.9937618374824524,2.0849456787109375,-0.44345623254776,0.373768150806427,0.5398489236831665,0.07381955534219742,-0.9472258687019348,0.5995922088623047,0.05042074993252754,0.1739118993282318,0.7454029321670532,5.666280746459961,1.4476747512817383,4.096071720123291,0.06031341478228569,0.6883143782615662,0.23906512558460236,0.20743423700332642,0.9999222755432129
Cora,reliability_gt,0:6,0,6,93,0.690000057220459,1.7393099069595337,0.7040000557899475,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.5975308418273926,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006843634881079197,0.006685069762170315,0.007002199999988079,0.0002726092643570155,0.00026582350255921483,0.00031458286684937775,0.0003310695756226778,0.0018917322158813477,0.0020425021648406982,-0.24507456462633725,0.2347942489582251,-0.22622520495039253,-0.009768993035455217,0.20252388886317418,0.18504524485886104,0.5644440054893494,0.11464988440275192,0.27988892793655396,0.8893178701400757,2.7606301307678223,0.8042500019073486,1.3466298580169678,-0.4947246313095093,0.33018752932548523,0.5795868635177612,0.04953157156705856,-0.9782396554946899,0.6507022380828857,0.054266128689050674,0.383543461561203,0.8427649736404419,5.191072940826416,1.028913140296936,2.643728256225586,-0.011209598742425442,0.4781857430934906,0.17503364384174347,0.1762343943119049,0.9358707070350647
Cora,reliability_gt,0:7,0,7,181,0.7200000286102295,1.6831083297729492,0.703000009059906,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,3.832043170928955,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.007033980451524258,0.00669738557189703,0.0073705753311514854,0.0003336614172440022,0.0002984486927744001,0.00035791832488030195,0.0003955674183089286,0.0019695162773132324,0.0021308064460754395,-0.22710768463340997,0.036102787857014616,-0.10142189474864019,-0.15844456545202398,0.01852995287447619,0.03151191656787409,0.5811784267425537,0.08000148832798004,0.23897549510002136,0.8641624450683594,3.018824338912964,0.8875032663345337,1.4822876453399658,-0.45462626218795776,0.306185245513916,0.6197195649147034,0.05793517455458641,-0.9624826312065125,0.6748018860816956,0.05200636386871338,0.32936200499534607,0.8649758100509644,5.731463432312012,1.1552870273590088,2.90664005279541,0.053230080753564835,0.48755502700805664,0.10799660533666611,0.14858898520469666,0.8633490204811096
Cora,reliability_gt,0:8,0,8,45,0.718000054359436,1.3446877002716064,0.6940000057220459,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.1054201126098633,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.0068931737914681435,0.006690927315503359,0.007095420267432928,0.00024895553360693157,0.0002515427768230438,0.0003343008866067976,0.0003562472702469677,0.0020552873611450195,0.0020771324634552,-0.22626723730098125,-0.13996465727847493,-0.06993150691405814,0.05295135214780952,-0.11170715940216187,-0.12164556139192598,0.6133064031600952,0.17397761344909668,0.28296130895614624,0.9207009077072144,2.8671488761901855,1.1087125539779663,1.711996078491211,-0.4901154339313507,0.33789879083633423,0.6314367651939392,0.07931936532258987,-0.945581316947937,0.6586222052574158,0.0559680350124836,0.5160583257675171,0.8431548476219177,5.396399021148682,1.5859882831573486,3.344672679901123,-0.034649547189474106,0.5679905414581299,0.29198718070983887,0.04986431449651718,0.9982469081878662
Cora,reliability_gt,0:9,0,9,87,0.706000030040741,1.505017876625061,0.7190000414848328,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.622570037841797,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,0.006965585518628359,0.0067007048055529594,0.007230466231703758,0.00031570930150337517,0.0003374275111127645,0.00034061871701851487,0.00044345547212287784,0.00228312611579895,0.002461671829223633,0.11105297578953972,0.019343727044513148,0.08316864797772015,-0.09753999467045046,-0.0263744732791374,0.024450129773553844,0.639560341835022,0.1501854956150055,0.1908552050590515,0.8898525238037109,2.692664623260498,1.1801867485046387,1.8596622943878174,-0.5397760272026062,0.38746893405914307,0.5736817121505737,0.05311806872487068,-0.9779123067855835,0.6044901013374329,0.048081159591674805,0.34875571727752686,0.7797183990478516,4.997860431671143,1.7866917848587036,3.6662065982818604,-0.1016397625207901,0.6746305823326111,0.2522898316383362,0.03295470401644707,0.9999866485595703
